285, 323
294, 313
305, 305
319, 300
338, 297
364, 295
397, 295
420, 295
438, 295
458, 297
477, 301
491, 304
504, 311
513, 322
518, 337
517, 350
515, 361
511, 371
506, 381
498, 390
489, 401
476, 409
466, 415
454, 420
438, 426
404, 432
378, 430
361, 425
345, 420
329, 412
318, 405
309, 398
300, 389
292, 377
286, 367
283, 357
282, 347
282, 335
