151, 256
98, 247
52, 233
68, 234
49, 190
73, 144
69, 181
77, 211
105, 216
147, 217
201, 215
254, 208
300, 198
320, 178
329, 153
325, 198
268, 238
304, 240
248, 253
199, 257
623, 256
679, 250
743, 233
728, 233
746, 192
724, 143
728, 174
717, 213
679, 215
632, 217
589, 216
547, 210
499, 199
478, 178
467, 151
481, 210
527, 238
492, 239
540, 251
590, 258
